id,text,labels,group,split,genre_top,subset
122624,"Track: We Are;. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122625,"Track: Withering Trash Receptacle. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122626,"Track: Cosmic Sound Waves Rule. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122627,"Track: Nest. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122628,"Track: Nallikari. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122630,"Track: The Infinite. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122631,"Track: Miu. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122632,"Track: The Glance. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122633,"Track: Inside. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122634,"Track: Morsa (One Week). Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122635,"Track: Eden Bloom. Artist: A Ninja Slob Drew Me. Album: Free Sampler. From Southampton, UK. Tags: a ninja slob drew me.",Soundtrack|Instrumental,A Ninja Slob Drew Me,train,Instrumental,small
122644,"Track: Ghost Wife. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122645,"Track: In The End. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122646,"Track: Little Strings. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122647,"Track: Loaded. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122648,"Track: Marianne. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122649,"Track: Rivers And Mountains. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122650,"Track: Sports!. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122651,"Track: Starting Over. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122654,"Track: Young, Tough And Terrible. Artist: Josh Spacek. Album: Young, Tough, Terrible. From Portland, Oregon 97214. Tags: the losers, josh spacek.",Soundtrack|Instrumental,Josh Spacek,train,Instrumental,small
122671,"Track: The Whisper. Artist: P C III. Album: Ad Astra, Vol. 2. From New England. Tags: relaxing, p c iii, onistwave.",New Age|Instrumental,P C III,train,Instrumental,small
122673,"Track: Onistwave. Artist: P C III. Album: Ad Astra, Vol. 2. From New England. Tags: relaxing, p c iii, onistwave.",New Age|Instrumental,P C III,train,Instrumental,small
122675,"Track: Snoday. Artist: P C III. Album: Ad Astra, Vol. 2. From New England. Tags: relaxing, p c iii, onistwave.",New Age|Instrumental,P C III,train,Instrumental,small
122683,"Track: L'intermede. Artist: Salmo. Album: Kaos O Labo (Piece of Wood). From Lyon, France. Tags: salmo.",Post-Punk|Post-Rock|Rock|Punk,Salmo,train,Rock,small
122685,"Track: Kaos o MoMa. Artist: Salmo. Album: Kaos O Labo (Piece of Wood). From Lyon, France. Tags: salmo.",Post-Punk|Post-Rock|Rock|Punk,Salmo,train,Rock,small
122686,"Track: 69 la dernière seconde. Artist: Salmo. Album: Kaos O Labo (Piece of Wood). From Lyon, France. Tags: salmo.",Post-Punk|Post-Rock|Rock|Punk,Salmo,train,Rock,small
122798,"Track: singaling. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122799,"Track: impossible. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122800,"Track: jumpy. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122803,"Track: wildly unexpected. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122804,"Track: smelliest. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122805,"Track: having fun. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122806,"Track: bearded. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122807,"Track: nitemare. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122808,"Track: lions. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122809,"Track: foolsgame. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122810,"Track: no smilage. Artist: The Carnys. Album: Stranger in the Ringer. From san marcos, tx. Tags: the carnys.",Pop|Experimental Pop,The Carnys,train,Pop,small
122832,Track: Mount Rey. Artist: Sci Fi Industries. Album: Orpheus's Walk. From Portugal / USA. Tags: sci fi industries.,Electronic,Sci Fi Industries,val,Electronic,small
122901,"Track: Zeffa. Artist: Hicham Chahidi. Album: Arabikom. From 10 av sainte Gertrude 1348 Louvain-la-Neuve Belgium. Tags: hicham chahidi, electronica, world music, symphony, royalty free music, piano.",International,Hicham Chahidi,train,International,small
122910,Track: GOODNIGHT ZUKI. Artist: ODOR BABY. Album: AVIATION CRAB ORCHESTRA (AN EPIC SAGA). From #somewhereOverTheMerzbow. Tags: odor baby.,Noise|Experimental,ODOR BABY,train,Experimental,small
122911,"Track: Hibernation Sickness / Replicate. Artist: Disappears. Album: Live at Primavera Sound 2015. From Chicago, IL. Tags: disappears.",Rock,Disappears,train,Rock,small
122932,"Track: Long Gone. Artist: Eszter Balint. Album: Live on WFMU with Irene Trudel: July 14, 2015.",Folk|Singer-Songwriter,Eszter Balint,train,Folk,small
122934,"Track: All You Need. Artist: Eszter Balint. Album: Live on WFMU with Irene Trudel: July 14, 2015.",Folk|Singer-Songwriter,Eszter Balint,train,Folk,small
122935,"Track: The Mother. Artist: Eszter Balint. Album: Live on WFMU with Irene Trudel: July 14, 2015.",Folk|Singer-Songwriter,Eszter Balint,train,Folk,small
122936,"Track: Exit at 63. Artist: Eszter Balint. Album: Live on WFMU with Irene Trudel: July 14, 2015.",Folk|Singer-Songwriter,Eszter Balint,train,Folk,small
122959,"Track: Ups and Downs (Single Version). Artist: Third Mind Movement. Album: Ups and Downs. Tags: third mind movement, surrism-phonethics, psychedelic collage.",Avant-Garde|Experimental,Third Mind Movement,train,Experimental,small
122999,Track: Overlooking Eternity. Artist: Anima. Album: Convalescence. From South Africa. Tags: anima.,Chill-out|Dubstep|House|Electronic,Anima,train,Electronic,small
123000,Track: Incubating In Ice. Artist: Anima. Album: Convalescence. From South Africa. Tags: anima.,Chill-out|Dubstep|House|Electronic,Anima,train,Electronic,small
123001,Track: The Rain Dance. Artist: Anima. Album: Convalescence. From South Africa. Tags: anima.,Chill-out|Dubstep|House|Electronic,Anima,train,Electronic,small
123002,Track: You Are Truth. Artist: Anima. Album: Convalescence. From South Africa. Tags: anima.,Chill-out|Dubstep|House|Electronic,Anima,train,Electronic,small
123003,Track: Convalescence I: Walk Again. Artist: Anima. Album: Convalescence. From South Africa. Tags: anima.,Chill-out|Dubstep|House|Electronic,Anima,train,Electronic,small
123004,Track: Convalescence II: Love Again. Artist: Anima. Album: Convalescence. From South Africa. Tags: anima.,Chill-out|Dubstep|House|Electronic,Anima,train,Electronic,small
123094,"Track: A Country Dance. Artist: Joanna Sternberg. Album: Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015. From New York City, New York. Tags: singer songwriter, folk, joanna sternberg.",Folk|Singer-Songwriter,Joanna Sternberg,train,Folk,small
123096,"Track: The Love I Give. Artist: Joanna Sternberg. Album: Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015. From New York City, New York. Tags: singer songwriter, folk, joanna sternberg.",Folk|Singer-Songwriter,Joanna Sternberg,train,Folk,small
123097,"Track: Lullaby To Myself. Artist: Joanna Sternberg. Album: Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015. From New York City, New York. Tags: singer songwriter, folk, joanna sternberg.",Folk|Singer-Songwriter,Joanna Sternberg,train,Folk,small
123099,"Track: I'll Make You Mine. Artist: Joanna Sternberg. Album: Live on WFMU's Shrunken Planet with Jeffrey Davison - July 11, 2015. From New York City, New York. Tags: singer songwriter, folk, joanna sternberg.",Folk|Singer-Songwriter,Joanna Sternberg,train,Folk,small
123147,"Track: One Million Ways. Artist: K3N. Album: One Million Ways. From Chicago, IL. Tags: k3n_x.",Rap|Hip-Hop,K3N,train,Hip-Hop,small
123273,Track: Relax. Artist: Son Altesse Furieuse. Album: Impertinences. Tags: son altesse furieuse.,Rock,Son Altesse Furieuse,train,Rock,small
123278,"Track: Turf (Raw - Live). Artist: STYPTIC. Album: Raw Live. From Nis, Serbia. Tags: metal, avant-garde metal, art rock, styptic.",Rock|Metal,STYPTIC,train,Rock,small
123333,"Track: They Don't Want My Blood. Artist: Zena. Album: Straight World. From Austin, TX. Tags: zena.",Noise|Experimental|Drone,Zena,train,Experimental,small
123342,"Track: Seen. Artist: Zena. Album: Straight World. From Austin, TX. Tags: zena.",Noise|Experimental|Drone,Zena,train,Experimental,small
123427,"Track: Don't Wanna Lose. Artist: Ex Hex. Album: Live at Primavera Sound 2015. From Washington, D.C.. Tags: ex hex.",Punk|Indie-Rock|Rock,Ex Hex,train,Rock,small
123438,Track: Mustard Sally. Artist: The Dread. Album: The Dread - FMA Sampler. From Chicago. Tags: the dread.,Rap|Alternative Hip-Hop|Hip-Hop,The Dread,train,Hip-Hop,small
123439,Track: Permission. Artist: The Dread. Album: The Dread - FMA Sampler. From Chicago. Tags: the dread.,Rap|Alternative Hip-Hop|Hip-Hop,The Dread,train,Hip-Hop,small
123440,Track: Staring At The Sun. Artist: The Dread. Album: The Dread - FMA Sampler. From Chicago. Tags: the dread.,Rap|Alternative Hip-Hop|Hip-Hop,The Dread,train,Hip-Hop,small
123441,Track: Thrashin. Artist: The Dread. Album: The Dread - FMA Sampler. From Chicago. Tags: the dread.,Rap|Alternative Hip-Hop|Hip-Hop,The Dread,train,Hip-Hop,small
123442,Track: Wheels Of Fortune (411). Artist: The Dread. Album: The Dread - FMA Sampler. From Chicago. Tags: the dread.,Rap|Alternative Hip-Hop|Hip-Hop,The Dread,train,Hip-Hop,small
123458,Track: Vincent - Demo Tape Track 5. Artist: Ian Alex Mac. Album: Gauge Demo Tapes 1997-1998. Tags: ian alex mac.,Soundtrack|Instrumental,Ian Alex Mac,train,Instrumental,small
123461,Track: Acoustic Douchedick - Demo Tape Bonus Track 3. Artist: Ian Alex Mac. Album: Gauge Demo Tapes 1997-1998. Tags: ian alex mac.,Soundtrack|Instrumental,Ian Alex Mac,train,Instrumental,small
123467,Track: Let Her Go - Studio Tape Track 4. Artist: Ian Alex Mac. Album: Gauge Demo Tapes 1997-1998. Tags: ian alex mac.,Soundtrack|Instrumental,Ian Alex Mac,train,Instrumental,small
123468,Track: Carol Annes Crunch - Studio Tape Track 5. Artist: Ian Alex Mac. Album: Gauge Demo Tapes 1997-1998. Tags: ian alex mac.,Soundtrack|Instrumental,Ian Alex Mac,train,Instrumental,small
123474,Track: Dificult Landscapes. Artist: Dropout Patrol. Album: Live in Potsdam. From Berlin. Tags: dropout patrol.,Indie-Rock|Rock,Dropout Patrol,train,Rock,small
123484,"Track: A Home in a Lighthouse. Artist: Andrew Seistrup. Album: Chapter One. From Los Angeles. Tags: andrew seistrup, classical, soundtrack, cinematic, film score, composer, ambient, film music.",Soundtrack|Instrumental,Andrew Seistrup,train,Instrumental,small
123485,"Track: Footsteps. Artist: Andrew Seistrup. Album: Chapter One. From Los Angeles. Tags: andrew seistrup, classical, soundtrack, cinematic, film score, composer, ambient, film music.",Soundtrack|Instrumental,Andrew Seistrup,train,Instrumental,small
123486,"Track: Good Will Come. Artist: Andrew Seistrup. Album: Chapter One. From Los Angeles. Tags: andrew seistrup, classical, soundtrack, cinematic, film score, composer, ambient, film music.",Soundtrack|Instrumental,Andrew Seistrup,train,Instrumental,small
123487,"Track: In Our Hands. Artist: Andrew Seistrup. Album: Chapter One. From Los Angeles. Tags: andrew seistrup, classical, soundtrack, cinematic, film score, composer, ambient, film music.",Soundtrack|Instrumental,Andrew Seistrup,train,Instrumental,small
123488,"Track: Lanterns. Artist: Andrew Seistrup. Album: Chapter One. From Los Angeles. Tags: andrew seistrup, classical, soundtrack, cinematic, film score, composer, ambient, film music.",Soundtrack|Instrumental,Andrew Seistrup,train,Instrumental,small
123490,"Track: Ketchup. Artist: David Mumford. Album: Be Back Soon EP. From Brighton, U K. Tags: music for video, david mumford.",Folk|Singer-Songwriter,David Mumford,val,Folk,small
123494,"Track: The Right Train Meet / Meet Me Tomorrow. Artist: David Mumford. Album: Night Moves. From Brighton, U K. Tags: david mumford.",Folk|Singer-Songwriter,David Mumford,val,Folk,small
123501,"Track: Bit Bossa. Artist: Azureflux. Album: Pocket Boy. From Portugal. Tags: 8bit, chip music, chiptune, azureflux, 8bit.",Chiptune|Chip Music|Electronic,Azureflux,val,Electronic,small
123502,"Track: Pocket Mirror Main Theme. Artist: Azureflux. Album: Pocket Boy. From Portugal. Tags: 8bit, chip music, chiptune, azureflux, 8bit.",Chiptune|Chip Music|Electronic,Azureflux,val,Electronic,small
123503,"Track: shine (Azureflux Remix). Artist: ogui. Album: Pocket Boy. Tags: 8bit, chip music, ogui.",Chiptune|Chip Music|Electronic,ogui,val,Electronic,small
123504,"Track: Sustos (Azureflux Remix). Artist: Dragão Inkomodo. Album: Pocket Boy. Tags: 8bit, chip music, drago inkomodo.",Chiptune|Chip Music|Electronic,Dragão Inkomodo,train,Electronic,small
123505,"Track: Reformat The Planet (Azureflux Remix). Artist: Bit Shifter. Album: Pocket Boy. From Brooklyn NY 11218 US. Tags: 8bit, chip music, bit shifter.",Chiptune|Chip Music|Electronic,Bit Shifter,train,Electronic,small
123506,"Track: About 10 Hours Looking At The Ceiling (Azureflux Arrange). Artist: Irisu Syndrome. Album: Pocket Boy. Tags: 8bit, chip music, irisu syndrome.",Chiptune|Chip Music|Electronic,Irisu Syndrome,train,Electronic,small
123509,"Track: ""Woman"". Artist: Red Trees. Album: La bèl pop (fifth anniversary compilation). Tags: indie-pop, electronic, acoustic, red trees.",Pop,Red Trees,train,Pop,small
